entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,return_pct,exit_reason,holding_days,symbol,return_pct_net
2025-03-25,2025-04-07,1957.050048828125,1925.1000000000001,1800.4860449218752,2739.8700683593747,-0.01632561663267449,trailing_stop,13,AAVAS,-0.01892561663267449
2021-10-21,2021-11-30,1198.949951171875,1286.1000000000001,1103.033955078125,1678.529931640625,0.07268864621324946,trailing_stop,40,ADANIGREEN,0.07008864621324945
2025-09-23,2025-09-26,1131.449951171875,1059.5700439453126,1040.933955078125,1584.029931640625,-0.06352902057409993,trailing_stop,3,ADANIGREEN,-0.06612902057409993
2026-05-06,2026-05-18,1353.0,1323.9,1244.76,1894.1999999999998,-0.02150776053215071,trailing_stop,12,ADANIGREEN,-0.02410776053215071
2016-08-26,2016-09-30,244.21157836914062,236.84825073848322,224.67465209960938,341.8962097167969,-0.03015142721663791,trailing_stop,35,ADANIPORTS,-0.03275142721663791
2019-01-18,2019-01-28,381.5609436035156,351.0360681152344,351.0360681152344,534.1853210449218,-0.07999999999999993,stop_loss,10,ADANIPORTS,-0.08259999999999994
2019-04-26,2019-05-15,374.3463134765625,344.3986083984375,344.3986083984375,524.0848388671875,-0.08000000000000003,stop_loss,19,ADANIPORTS,-0.08260000000000003
2019-10-18,2019-11-01,403.1777648925781,370.92354370117187,370.92354370117187,564.4488708496093,-0.08000000000000003,stop_loss,14,ADANIPORTS,-0.08260000000000003
2020-08-21,2020-09-09,342.5301208496094,329.156585325691,315.1277111816406,479.5421691894531,-0.03904338541307469,trailing_stop,19,ADANIPORTS,-0.04164338541307469
2022-01-14,2022-01-21,759.3613891601562,698.6124780273437,698.6124780273437,1063.1059448242188,-0.08000000000000002,stop_loss,7,ADANIPORTS,-0.08260000000000002
2022-04-06,2022-05-04,827.2572021484375,810.0618439173702,761.0766259765626,1158.1600830078123,-0.02078598794475274,trailing_stop,28,ADANIPORTS,-0.02338598794475274
2022-08-25,2022-09-26,799.8096923828125,871.4250378081583,735.8249169921876,1119.7335693359373,0.0895404820764145,trailing_stop,32,ADANIPORTS,0.0869404820764145
2023-08-01,2023-09-01,755.2078247070312,771.7358172868134,694.7911987304688,1057.2909545898438,0.021885356638344993,trailing_stop,31,ADANIPORTS,0.01928535663834499
2025-06-03,2025-06-19,1419.383544921875,1332.4743582943286,1305.832861328125,1987.1369628906248,-0.06123023402552553,trailing_stop,16,ADANIPORTS,-0.06383023402552553
2017-01-13,2017-01-20,7.230000019073486,7.028999948501587,6.651600017547608,10.12200002670288,-0.027800839563159076,trailing_stop,7,ADANIPOWER,-0.030400839563159074
2017-12-07,2017-12-18,6.960000038146973,6.606000137329102,6.403200035095215,9.744000053405761,-0.05086205443644217,trailing_stop,11,ADANIPOWER,-0.05346205443644217
2018-09-19,2018-09-21,5.860000133514404,5.4,5.3912001228332525,8.204000186920165,-0.07849831451087853,trailing_stop,2,ADANIPOWER,-0.08109831451087854
2020-12-02,2020-12-03,9.029999732971191,9.74699993133545,8.307599754333497,12.641999626159667,0.07940201767075139,trailing_stop,1,ADANIPOWER,0.07680201767075139
2023-08-02,2023-08-18,53.540000915527344,57.89700164794922,49.25680084228516,74.95600128173828,0.08137842095475727,trailing_stop,16,ADANIPOWER,0.07877842095475726
2019-12-31,2020-01-27,102.69999694824219,103.81499862670898,94.48399719238282,143.77999572753905,0.010856881320344394,trailing_stop,27,ABCAPITAL,0.008256881320344394
2020-10-26,2020-12-01,66.0999984741211,92.53999786376953,60.81199859619141,92.53999786376953,0.39999999999999997,take_profit,36,ABCAPITAL,0.3974
2022-01-12,2022-01-21,134.25,123.51,123.51,187.95,-0.07999999999999996,stop_loss,9,ABCAPITAL,-0.08259999999999997
2024-03-11,2024-03-13,179.85000610351562,171.27000274658204,165.46200561523438,251.79000854492185,-0.047706439064534846,trailing_stop,2,ABCAPITAL,-0.050306439064534844
